date,client_id,amount,type,category
2024-08-14,C048,4695.0,income,Partial
2024-08-18,C048,7042.5,income,Partial
2024-08-11,C049,4489.3,income,Service
2024-08-19,C050,12134.31,income,Service
2024-08-29,C052,5464.22,income,Service
2024-08-03,C053,731.55,income,Service
2024-08-16,C055,465.97,income,Partial
2024-08-20,C055,698.95,income,Partial
2024-09-13,C058,7520.19,income,Service
2024-08-09,C060,756.41,income,Partial
2024-08-13,C060,1134.61,income,Partial
2024-08-30,C061,7758.53,income,Service
2024-08-18,C065,1234.84,income,Service
2024-09-10,C069,2028.18,income,Service
2024-08-21,C071,9840.61,income,Service
2024-09-06,C072,3431.36,income,Service
2024-09-07,C074,15914.1,income,Service
2024-08-07,C080,8946.5,income,Service
2024-09-04,C082,13353.77,income,Service
2024-09-12,C083,1794.62,income,Service
2024-08-04,C085,7627.73,income,Service
2024-08-31,C087,3814.59,income,Partial
2024-09-04,C087,5721.89,income,Partial
2024-08-02,C090,10176.77,income,Service
2024-08-27,C096,2972.59,income,Service
2024-09-07,C097,8145.96,income,Service
2024-08-26,C100,1017.67,income,Partial
2024-08-30,C100,1526.51,income,Partial
2024-08-26,C100,2544.18,income,UNKNOWN_ERROR
2024-09-01,SELF,1200.0,expense,UNKNOWN_ERROR
2024-09-09,SELF,3497.0,expense,Operations
2024-09-14,,11297.99,income,Service
2024-10-09,C002,10942.18,income,Service
2024-09-18,C003,1695.9,income,Service
2024-10-10,C004,3725.28,income,UNKNOWN_ERROR
2024-09-15,,2735.59,income,Service
2024-09-25,C006,795.15,income,UNKNOWN_ERROR
2024-10-09,C007,8648.43,income,Service
2024-10-03,C008,10518.3,income,Service
2024-09-29,C009,3446.09,income,Partial
2024-10-03,,5169.14,income,Partial
2024-10-02,C010,8368.09,income,Service
2024-09-07,C012,9712.34,income,Service
2024-10-15,C013,1953.15,income,Service
2024-09-05,C014,3800.25,income,Partial
2024-09-09,C014,5700.38,income,Partial
2024-10-16,C015,6438.43,income,Service
2024-10-08,C016,5800.35,income,Service
2024-09-06,C017,13502.89,income,Service
2024-10-15,C018,9655.24,income,Service
2024-09-24,C025,11951.58,income,Service
2024-09-24,C027,3058.09,income,Service
2024-09-10,C028,3428.85,income,Partial
2024-09-14,C028,5143.27,income,Partial
2024-10-10,C029,3438.58,income,Partial
2024-10-14,C029,5157.88,income,Partial
2024-10-15,C030,11216.73,income,Service
2024-10-15,C031,1765.21,income,Service
2024-10-08,C033,12517.38,income,Service
2024-10-05,C034,2014.3,income,Service
2024-09-17,C035,3713.34,income,Service
2024-09-02,C037,2555.05,income,Service
2024-09-10,C039,1069.4,income,Service
2024-09-07,C041,4716.02,income,Service
2024-09-18,C044,10232.62,income,Service
2024-10-03,C046,4389.37,income,Service
2024-09-12,C047,5140.59,income,UNKNOWN_ERROR
2024-10-10,C056,2720.48,income,Service
2024-10-15,C059,960.43,income,Partial
2024-10-19,C059,1440.64,income,Partial
2024-09-16,C060,2577.89,income,Service
2024-10-09,C064,10119.7,income,Service
2024-09-06,C068,7999.39,income,Service
2024-10-01,C069,1048.23,income,Service
2024-10-08,C080,6203.45,income,Partial
2024-10-12,C080,9305.18,income,Partial
2024-10-14,C092,7469.83,income,Service
2024-09-15,C093,4613.48,income,Service
2024-10-14,C095,297.79,income,Service
2024-10-12,C099,17298.68,income,Service
2024-09-29,C100,781.53,income,UNKNOWN_ERROR
2024-10-01,SELF,1200.0,expense,Rent
2024-10-12,SELF,4517.0,expense,Operations
2024-10-15,SELF,7978.0,expense,Contractor
2024-11-05,C001,10469.65,income,Service
2024-11-01,C002,10723.69,income,Service
2024-10-19,C003,1673.03,income,Service
2024-11-14,C004,3871.19,income,Service
2024-10-14,C005,2701.13,income,Service
2024-10-30,C006,817.59,income,Service
2024-10-22,C007,8393.46,income,Service
2024-11-09,C008,10698.7,income,Service
2024-10-18,C009,3313.36,income,Partial
2024-10-22,C009,4970.04,income,UNKNOWN_ERROR
2024-11-06,C010,8312.96,income,Service
2024-10-03,C012,10374.44,income,Service
2024-10-07,C013,1207.43,income,Service
2024-10-17,C014,7626.6,income,Service
2024-11-01,C015,3653.58,income,Service
2024-10-02,C018,3176.34,income,Partial
2024-10-06,C018,4764.51,income,Partial
2024-10-14,C019,4816.45,income,Service
2024-10-20,C021,6468.43,income,Service
2024-10-28,C025,4573.95,income,Partial
2024-11-01,C025,6860.93,income,Partial
2024-10-28,C026,7413.59,income,Service
2024-11-04,C029,2732.6,income,Partial
2024-11-08,C029,4098.89,income,Partial
2024-10-08,C032,929.79,income,Service
2024-10-16,C034,1419.7,income,UNKNOWN_ERROR
2024-10-21,C036,6113.14,income,Service
2024-11-04,C042,9269.42,income,Service
2024-11-05,C043,2865.8,income,Service
2024-10-13,C044,11641.21,income,Service
2024-10-30,C047,3338.57,income,Partial
2024-11-03,C047,5007.85,income,Partial
2024-11-12,C048,2898.23,income,Partial
2024-11-16,C048,4347.34,income,Partial
2024-10-03,C051,9077.88,income,Service
2024-10-21,C052,6898.14,income,Service
2024-10-30,C064,8659.16,income,UNKNOWN_ERROR
2024-10-17,C068,8777.72,income,Service
2024-10-20,C073,2710.41,income,Service
2024-10-27,C074,7054.15,income,Service
2024-11-13,C077,1780.8,income,Service
2024-11-10,C081,12071.05,income,Service
2024-10-30,,17523.67,income,Service
2024-11-08,C084,6346.35,income,UNKNOWN_ERROR
2024-11-12,C084,9519.52,income,Partial
2024-10-14,,14608.73,income,Service
2024-10-27,C087,2591.84,income,Service
2024-11-05,,4065.64,income,Partial
2024-11-09,C089,6098.46,income,UNKNOWN_ERROR
2024-11-02,C093,3613.08,income,Service
2024-10-11,C096,1711.29,income,UNKNOWN_ERROR
2024-11-01,SELF,1200.0,expense,Rent
2024-11-08,SELF,1162.0,expense,Operations
2024-11-05,SELF,6344.0,expense,Contractor
2024-11-14,SELF,10534.0,expense,Hardware
2024-12-13,C001,11058.07,income,Service
2024-12-14,C002,10930.84,income,Service
2024-12-06,C003,1671.72,income,Service
2024-12-04,C004,3885.39,income,Service
2024-12-05,C005,2833.28,income,Service
2024-11-13,C006,769.9,income,Service
2024-11-10,C008,4286.64,income,Partial
2024-11-14,C008,6429.96,income,Partial
2024-12-05,C009,8808.33,income,Service
2024-11-10,C010,9043.71,income,Service
2024-11-20,C012,11607.39,income,Service
2024-11-30,C014,8473.6,income,Service
2024-11-27,C015,1710.92,income,Partial
2024-12-01,C015,2566.38,income,Partial
2024-11-24,C016,9031.92,income,Service
2024-12-06,C017,12616.7,income,Service
2024-12-13,C019,4344.34,income,Service
2024-12-02,C021,1821.95,income,Partial
2024-12-06,C021,2732.92,income,Partial
2024-12-08,C022,3463.8,income,Partial
2024-12-12,C022,5195.71,income,Partial
2024-11-06,C026,5141.28,income,Service
2024-11-30,C028,2878.53,income,Partial
2024-12-04,C028,4317.8,income,Partial
2024-11-13,C029,6213.83,income,Service
2024-11-29,C030,13745.11,income,Service
2024-11-19,C032,555.45,income,Partial
2024-11-23,C032,833.18,income,UNKNOWN_ERROR
2024-11-18,C033,7069.64,income,Service
2024-11-11,C037,2779.09,income,Service
2024-12-08,C038,5427.95,income,Service
2024-11-23,C041,3464.6,income,Service
2024-12-08,C042,5306.26,income,Partial
2024-12-12,,7959.38,income,Partial
2024-12-13,C043,1481.84,income,Service
2024-12-01,C044,8344.33,income,Service
2024-11-04,C045,4503.63,income,UNKNOWN_ERROR
2024-11-08,C045,6755.45,income,Partial
2024-12-08,C046,8552.75,income,Service
2024-11-19,C047,7950.36,income,Service
2024-12-15,,11742.41,income,Service
2024-11-11,C050,8440.83,income,Service
2024-11-03,C056,1384.34,income,Service
2024-11-22,C059,2238.99,income,Partial
2024-11-26,C059,3358.48,income,UNKNOWN_ERROR
2024-11-07,C060,3104.3,income,Service
2024-11-12,C069,3996.46,income,Service
2024-11-14,C072,1166.69,income,Service
2024-11-25,C074,13498.7,income,Service
2024-11-25,C080,876.86,income,Partial
2024-11-29,C080,1315.28,income,Partial
2024-11-07,C081,2048.09,income,Service
2024-11-05,C082,3706.53,income,Partial
2024-11-09,C082,5559.8,income,Partial
2024-11-08,C084,5870.4,income,Service
2024-12-09,C085,2374.68,income,Partial
2024-12-13,C085,3562.02,income,Partial
2024-12-09,C085,5936.7,income,Service
2024-12-16,C087,3724.62,income,Service
2024-11-07,,476.19,income,Service
2024-11-30,C095,2074.8,income,UNKNOWN_ERROR
2024-11-17,C097,8271.74,income,Service
2024-11-24,C098,10164.83,income,Service
2024-12-01,SELF,1200.0,expense,Rent
2024-12-16,SELF,1579.0,expense,Operations
2024-12-02,SELF,7910.0,expense,Contractor
2024-12-13,C001,4129.58,income,Partial
2024-12-17,C001,6194.37,income,Partial
2025-01-06,C002,10824.77,income,Service
2025-01-02,C003,1642.55,income,Service
2025-01-15,C004,3965.56,income,Service
2024-12-26,C005,2754.58,income,Service
2024-12-15,C006,788.77,income,Service
2024-12-29,C007,3465.59,income,Partial
2025-01-02,C007,5198.38,income,Partial
2024-12-23,C008,9844.86,income,Service
2025-01-14,C009,8635.49,income,Service
2025-01-04,C010,8500.53,income,Service
2025-01-06,C014,12611.11,income,UNKNOWN_ERROR
2025-01-03,C015,4011.87,income,Service
2024-12-20,C016,4757.01,income,UNKNOWN_ERROR
2025-01-09,C018,7435.04,income,Service
2025-01-02,C019,8797.94,income,Service
2025-01-11,C022,5847.15,income,Service
2024-12-10,C023,11373.24,income,Service
2024-12-10,C026,4252.03,income,Service
2024-12-11,C027,2244.11,income,Partial
2024-12-15,C027,3366.17,income,UNKNOWN_ERROR
2025-01-08,C030,7571.5,income,Service
2024-12-24,C031,1973.21,income,Service
2025-01-14,C032,798.11,income,Service
2024-12-19,C033,8661.04,income,Service
2025-01-06,C039,1844.56,income,UNKNOWN_ERROR
2024-12-24,C041,4736.99,income,Service
2025-01-03,C042,4548.85,income,Partial
2025-01-07,C042,6823.27,income,Partial
2024-12-24,C044,5696.04,income,Service
2024-12-11,C046,1688.01,income,Partial
2024-12-15,C046,2532.01,income,Partial
2025-01-13,C047,7614.45,income,Service
2025-01-10,C048,11321.63,income,Service
2024-12-04,C049,5091.14,income,Service
2025-01-08,C054,2667.1,income,Service
2025-01-03,C055,1896.29,income,Service
2024-12-18,C056,2554.14,income,Partial
2024-12-22,C056,3831.21,income,Partial
2025-01-09,C059,12620.82,income,Service
2024-12-14,C061,9246.8,income,Service
2024-12-06,C067,4885.97,income,Partial
2024-12-10,C067,7328.96,income,Partial
2024-12-16,,3917.8,income,Service
2024-12-23,C079,14284.98,income,Service
2024-12-16,C082,3163.83,income,Partial
2024-12-20,C082,4745.75,income,Partial
2024-12-07,C085,2737.8,income,Service
2025-01-02,C087,10519.91,income,Service
2025-01-12,C093,6641.18,income,Service
2024-12-19,C094,5302.73,income,Service
2025-01-06,C095,593.01,income,Partial
2025-01-10,C095,889.52,income,Partial
2024-12-25,C096,5372.62,income,Service
2025-01-03,C098,1497.92,income,Partial
2025-01-07,C098,2246.88,income,Partial
